_time,type,incoming_url,microservice
2018-03-12T18:15:36.000-0700,GA.GET,/api-gateway/v3/customers/,API-Gateway
2018-03-12T18:15:36.000-0700,GA.GET,/api-gateway/v3/customers/,API-Gateway
2018-03-12T18:15:36.000-0700,GA.POST,/api-gateway/v2/logs,API-Gateway
2018-03-12T18:15:36.000-0700,GA.POST,/api-gateway/v2/logs,API-Gateway
2018-03-12T18:15:36.000-0700,GA.POST,/api-gateway/v2/otakeys_bluetooth/authenticate_device_token/,API-Gateway
2018-03-12T18:15:37.000-0700,GA.POST,/api-gateway/v2/logs,API-Gateway
2018-03-12T18:15:37.000-0700,GA.POST,/api-gateway/v2/logs,API-Gateway
2018-03-12T18:15:37.000-0700,GA.POST,/api-gateway/v2/logs,API-Gateway
2018-03-12T18:15:37.000-0700,GA.POST,/api-gateway/v2/otakeys_bluetooth/authenticate_device_token/,API-Gateway
2018-03-12T18:15:37.000-0700,GA.POST,/api-gateway/v2/logs,API-Gateway
2018-03-12T18:15:38.000-0700,GA.POST,/api-gateway/v2/logs,API-Gateway
2018-03-12T18:15:38.000-0700,GA.POST,/api-gateway/v2/logs,API-Gateway
2018-03-12T18:15:38.000-0700,GA.POST,/api-gateway/v2/logs,API-Gateway
2018-03-12T18:15:38.000-0700,GA.GET,/api-gateway/v3/services/damage_types,API-Gateway
2018-03-12T18:15:38.000-0700,GA.POST,/api-gateway/v2/logs,API-Gateway
2018-03-12T18:15:38.000-0700,GA.GET,/api-gateway/v3/services/damage_locations,API-Gateway
2018-03-12T18:15:38.000-0700,GA.GET,/api-gateway/v3/services/damage_types,API-Gateway
2018-03-12T18:15:38.000-0700,GA.GET,/api-gateway/v3/services/damage_locations,API-Gateway
2018-03-12T18:15:40.000-0700,GA.POST,/api-gateway/v2/logs,API-Gateway
2018-03-12T18:15:40.000-0700,GA.POST,/api-gateway/v2/logs,API-Gateway
2018-03-12T18:15:40.000-0700,GA.POST,/api-gateway/v2/logs,API-Gateway
2018-03-12T18:15:40.000-0700,GA.GET,/api-gateway/v2/appreleases/,API-Gateway
2018-03-12T18:15:40.000-0700,GA.POST,/api-gateway/v2/logs,API-Gateway
2018-03-12T18:15:40.000-0700,GA.GET,/api-gateway/v3/services/geofences,API-Gateway
2018-03-12T18:15:40.000-0700,GA.POST,/api-gateway/v2/logs,API-Gateway
2018-03-12T18:15:40.000-0700,GA.GET,/api-gateway/v3/services/geofences,API-Gateway
2018-03-12T18:15:40.000-0700,GA.POST,/api-gateway/v2/logs,API-Gateway
2018-03-12T18:15:40.000-0700,GA.GET,/api-gateway/v2/appreleases/,API-Gateway
2018-03-12T18:15:41.000-0700,GA.POST,/api-gateway/v2/logs,API-Gateway
2018-03-12T18:15:41.000-0700,GA.POST,/api-gateway/v2/logs,API-Gateway
2018-03-12T18:15:41.000-0700,GA.POST,/api-gateway/v2/logs,API-Gateway
2018-03-12T18:15:41.000-0700,GA.POST,/api-gateway/v2/logs,API-Gateway
2018-03-12T18:15:41.000-0700,GA.GET,/api-gateway/v3/services/service_regions/,API-Gateway
2018-03-12T18:15:41.000-0700,GA.POST,/api-gateway/v2/logs,API-Gateway
2018-03-12T18:15:41.000-0700,GA.GET,/api-gateway/v3/services/service_regions/,API-Gateway
2018-03-12T18:15:41.000-0700,GA.POST,/api-gateway/v2/logs,API-Gateway
2018-03-12T18:15:41.000-0700,GA.POST,/api-gateway/v2/logs,API-Gateway
2018-03-12T18:15:41.000-0700,GA.POST,/api-gateway/v2/logs,API-Gateway
2018-03-12T18:15:41.000-0700,GA.POST,/api-gateway/v2/logs,API-Gateway
2018-03-12T18:15:41.000-0700,GA.POST,/api-gateway/v2/logs,API-Gateway
2018-03-12T18:15:41.000-0700,GA.POST,/api-gateway/v2/logs,API-Gateway
2018-03-12T18:15:41.000-0700,GA.POST,/api-gateway/v2/logs,API-Gateway
2018-03-12T18:15:43.000-0700,GA.POST,/api-gateway/v2/logs,API-Gateway
2018-03-12T18:15:43.000-0700,GA.POST,/api-gateway/v2/logs,API-Gateway
2018-03-12T18:15:43.000-0700,GA.GET,/api-gateway/v3/vehicle_types/,API-Gateway
2018-03-12T18:15:43.000-0700,GA.POST,/api-gateway/v2/logs,API-Gateway
2018-03-12T18:15:43.000-0700,GA.POST,/api-gateway/v2/logs,API-Gateway
2018-03-12T18:15:43.000-0700,GA.POST,/api-gateway/v2/logs,API-Gateway
2018-03-12T18:15:43.000-0700,GA.GET,/api-gateway/v3/vehicle_types/,API-Gateway
2018-03-12T18:15:43.000-0700,GA.POST,/api-gateway/v2/logs,API-Gateway
2018-03-12T18:15:43.000-0700,GA.POST,/api-gateway/v2/logs,API-Gateway
2018-03-12T18:15:44.000-0700,GA.POST,/api-gateway/v2/logs,API-Gateway
2018-03-12T18:15:45.000-0700,GA.GET,/api-gateway/v3/vehicles/3012,API-Gateway
2018-03-12T18:15:46.000-0700,GA.GET,/api-gateway/v3/vehicles/3012,API-Gateway
2018-03-12T18:15:46.000-0700,GA.POST,/api-gateway/v2/logs,API-Gateway
2018-03-12T18:15:46.000-0700,GA.POST,/api-gateway/v2/logs,API-Gateway
2018-03-12T18:15:46.000-0700,GA.GET,/api-gateway/v3/rentals/pricing_info/,API-Gateway
2018-03-12T18:15:46.000-0700,GA.POST,/api-gateway/v2/logs,API-Gateway
2018-03-12T18:15:46.000-0700,GA.GET,/api-gateway/v3/rentals/pricing_info/,API-Gateway
2018-03-12T18:15:46.000-0700,GA.POST,/api-gateway/v2/logs,API-Gateway
2018-03-12T18:15:46.000-0700,GA.GET,/api-gateway/v3/vehicles/3012,API-Gateway
2018-03-12T18:15:46.000-0700,GA.POST,/api-gateway/v2/logs,API-Gateway
2018-03-12T18:15:46.000-0700,GA.POST,/api-gateway/v2/logs,API-Gateway
2018-03-12T18:15:46.000-0700,GA.POST,/api-gateway/v2/logs,API-Gateway
2018-03-12T18:15:46.000-0700,GA.POST,/api-gateway/v2/logs,API-Gateway
2018-03-12T18:15:46.000-0700,GA.GET,/api-gateway/v3/vehicles/3012,API-Gateway
2018-03-12T18:15:46.000-0700,GA.POST,/api-gateway/v2/logs,API-Gateway
2018-03-12T18:15:46.000-0700,GA.GET,/api-gateway/v3/vehicles/3012,API-Gateway
2018-03-12T18:15:46.000-0700,GA.POST,/api-gateway/v2/logs,API-Gateway
2018-03-12T18:15:46.000-0700,GA.POST,/api-gateway/v2/logs,API-Gateway
2018-03-12T18:15:46.000-0700,GA.POST,/api-gateway/v2/logs,API-Gateway
2018-03-12T18:15:46.000-0700,GA.GET,/api-gateway/v3/vehicles/3012,API-Gateway
2018-03-12T18:15:47.000-0700,GA.GET,/api-gateway/v3/vehicles/3012,API-Gateway
2018-03-12T18:15:47.000-0700,GA.POST,/api-gateway/v2/logs,API-Gateway
2018-03-12T18:15:47.000-0700,GA.POST,/api-gateway/v2/logs,API-Gateway
2018-03-12T18:15:47.000-0700,GA.POST,/api-gateway/v2/logs,API-Gateway
2018-03-12T18:15:47.000-0700,GA.POST,/api-gateway/v2/logs,API-Gateway
2018-03-12T18:15:47.000-0700,GA.GET,/api-gateway/v3/vehicles/3012,API-Gateway
2018-03-12T18:15:58.000-0700,GA.POST,/api-gateway/v2/logs,API-Gateway
2018-03-12T18:15:58.000-0700,GA.POST,/api-gateway/v2/logs,API-Gateway
2018-03-12T18:15:58.000-0700,GA.GET,/api-gateway/v3/vehicles/3012,API-Gateway
2018-03-12T18:15:58.000-0700,GA.GET,/api-gateway/v3/vehicles/3012,API-Gateway
2018-03-12T18:15:58.000-0700,GA.POST,/api-gateway/v2/logs,API-Gateway
2018-03-12T18:15:58.000-0700,GA.POST,/api-gateway/v2/logs,API-Gateway
2018-03-12T18:15:58.000-0700,GA.POST,/api-gateway/v2/logs,API-Gateway
2018-03-12T18:15:58.000-0700,GA.GET,/api-gateway/v3/vehicles/3003,API-Gateway
2018-03-12T18:15:58.000-0700,GA.POST,/api-gateway/v2/logs,API-Gateway
2018-03-12T18:15:58.000-0700,GA.GET,/api-gateway/v3/vehicles/3003,API-Gateway
2018-03-12T18:15:58.000-0700,GA.POST,/api-gateway/v2/logs,API-Gateway
2018-03-12T18:15:58.000-0700,GA.POST,/api-gateway/v2/logs,API-Gateway
2018-03-12T18:15:59.000-0700,GA.POST,/api-gateway/v2/logs,API-Gateway
2018-03-12T18:15:59.000-0700,GA.GET,/api-gateway/v3/vehicles/3003,API-Gateway
2018-03-12T18:15:59.000-0700,GA.POST,/api-gateway/v2/logs,API-Gateway
2018-03-12T18:15:59.000-0700,GA.GET,/api-gateway/v3/vehicles/3003,API-Gateway
2018-03-12T18:16:00.000-0700,GA.POST,/api-gateway/v2/logs,API-Gateway
2018-03-12T18:16:00.000-0700,GA.POST,/api-gateway/v2/logs,API-Gateway
2018-03-12T18:16:00.000-0700,GA.POST,/api-gateway/v2/logs,API-Gateway
2018-03-12T18:16:00.000-0700,GA.POST,/api-gateway/v2/logs,API-Gateway
2018-03-12T18:16:00.000-0700,GA.GET,/api-gateway/v3/vehicles/3159,API-Gateway
2018-03-12T18:16:00.000-0700,GA.POST,/api-gateway/v2/logs,API-Gateway
2018-03-12T18:16:00.000-0700,GA.POST,/api-gateway/v2/logs,API-Gateway
2018-03-12T18:16:00.000-0700,GA.GET,/api-gateway/v3/vehicles/3159,API-Gateway
2018-03-12T18:16:01.000-0700,GA.POST,/api-gateway/v2/logs,API-Gateway
2018-03-12T18:16:01.000-0700,GA.GET,/api-gateway/v3/vehicles/3159,API-Gateway
2018-03-12T18:16:01.000-0700,GA.POST,/api-gateway/v2/logs,API-Gateway
2018-03-12T18:16:01.000-0700,GA.GET,/api-gateway/v3/vehicles/3159,API-Gateway
2018-03-12T18:16:01.000-0700,GA.POST,/api-gateway/v2/logs,API-Gateway
2018-03-12T18:16:01.000-0700,GA.POST,/api-gateway/v2/logs,API-Gateway
2018-03-12T18:16:01.000-0700,GA.GET,/api-gateway/v3/vehicles/3112,API-Gateway
2018-03-12T18:16:01.000-0700,GA.POST,/api-gateway/v2/logs,API-Gateway
2018-03-12T18:16:01.000-0700,GA.POST,/api-gateway/v2/logs,API-Gateway
2018-03-12T18:16:02.000-0700,GA.POST,/api-gateway/v2/logs,API-Gateway
2018-03-12T18:16:02.000-0700,GA.GET,/api-gateway/v3/vehicles/3112,API-Gateway
2018-03-12T18:16:02.000-0700,GA.POST,/api-gateway/v2/logs,API-Gateway
2018-03-12T18:16:02.000-0700,GA.POST,/api-gateway/v2/logs,API-Gateway
2018-03-12T18:16:02.000-0700,GA.GET,/api-gateway/v3/vehicles/3112,API-Gateway
2018-03-12T18:16:02.000-0700,GA.POST,/api-gateway/v2/logs,API-Gateway
2018-03-12T18:16:03.000-0700,GA.POST,/api-gateway/v2/logs,API-Gateway
2018-03-12T18:16:03.000-0700,GA.GET,/api-gateway/v3/vehicles/2979,API-Gateway
2018-03-12T18:16:03.000-0700,GA.POST,/api-gateway/v2/logs,API-Gateway
2018-03-12T18:16:03.000-0700,GA.POST,/api-gateway/v2/logs,API-Gateway
2018-03-12T18:16:03.000-0700,GA.GET,/api-gateway/v3/vehicles/3112,API-Gateway
2018-03-12T18:16:03.000-0700,GA.POST,/api-gateway/v2/logs,API-Gateway
2018-03-12T18:16:03.000-0700,GA.GET,/api-gateway/v3/vehicles/2979,API-Gateway
2018-03-12T18:16:03.000-0700,GA.POST,/api-gateway/v2/logs,API-Gateway
2018-03-12T18:16:03.000-0700,GA.POST,/api-gateway/v2/logs,API-Gateway
2018-03-12T18:19:09.000-0700,GA.GET,/api-gateway/v2/settings/,API-Gateway
2018-03-12T18:19:09.000-0700,GA.GET,/api-gateway/v2/settings/,API-Gateway
2018-03-12T18:19:09.000-0700,GA.GET,/api-gateway/v3/services/settings/,API-Gateway
2018-03-12T18:19:09.000-0700,GA.POST,/api-gateway/v2/logs,API-Gateway
2018-03-12T18:19:09.000-0700,GA.GET,/api-gateway/v3/services/settings/,API-Gateway
2018-03-12T18:19:09.000-0700,GA.POST,/api-gateway/v2/logs,API-Gateway
2018-03-12T18:19:09.000-0700,GA.POST,/api-gateway/v2/logs,API-Gateway
2018-03-12T18:19:09.000-0700,GA.POST,/api-gateway/v2/logs,API-Gateway
2018-03-12T18:19:10.000-0700,GA.GET,/api-gateway/v3/services,API-Gateway
2018-03-12T18:19:10.000-0700,GA.GET,/api-gateway/v3/services,API-Gateway
2018-03-12T18:19:10.000-0700,GA.POST,/api-gateway/v2/logs,API-Gateway
2018-03-12T18:19:10.000-0700,GA.POST,/api-gateway/v2/logs,API-Gateway
2018-03-12T18:19:11.000-0700,GA.POST,/api-gateway/v2/logs,API-Gateway
2018-03-12T18:19:11.000-0700,GA.POST,/api-gateway/v2/token-refresh/,API-Gateway
2018-03-12T18:19:11.000-0700,GA.POST,/api-gateway/v2/token-refresh/,API-Gateway
2018-03-12T18:19:11.000-0700,GA.POST,/api-gateway/v2/logs,API-Gateway
2018-03-12T18:19:11.000-0700,GA.POST,/api-gateway/v2/logs,API-Gateway
2018-03-12T18:19:11.000-0700,GA.POST,/api-gateway/v2/logs,API-Gateway
2018-03-12T18:19:12.000-0700,GA.POST,/api-gateway/v3/accounts/actions/token_renew/,API-Gateway
2018-03-12T18:19:12.000-0700,GA.POST,/api-gateway/v3/accounts/actions/token_renew/,API-Gateway
2018-03-12T18:19:12.000-0700,GA.POST,/api-gateway/v2/logs,API-Gateway
2018-03-12T18:19:12.000-0700,GA.POST,/api-gateway/v2/logs,API-Gateway
2018-03-12T18:19:12.000-0700,GA.GET,/api-gateway/v3/customers/,API-Gateway
2018-03-12T18:19:12.000-0700,GA.GET,/api-gateway/v3/customers/,API-Gateway
2018-03-12T18:19:13.000-0700,GA.POST,/api-gateway/v2/logs,API-Gateway
2018-03-12T18:19:13.000-0700,GA.POST,/api-gateway/v2/otakeys_bluetooth/authenticate_device_token/,API-Gateway
2018-03-12T18:19:13.000-0700,GA.POST,/api-gateway/v2/logs,API-Gateway
2018-03-12T18:19:13.000-0700,GA.POST,/api-gateway/v2/otakeys_bluetooth/authenticate_device_token/,API-Gateway
2018-03-12T18:19:13.000-0700,GA.POST,/api-gateway/v2/logs,API-Gateway
2018-03-12T18:19:13.000-0700,GA.POST,/api-gateway/v2/logs,API-Gateway
2018-03-12T18:19:15.000-0700,GA.POST,/api-gateway/v2/logs,API-Gateway
2018-03-12T18:19:15.000-0700,GA.GET,/api-gateway/v3/services/damage_locations,API-Gateway
2018-03-12T18:19:15.000-0700,GA.POST,/api-gateway/v2/logs,API-Gateway
2018-03-12T18:19:15.000-0700,GA.POST,/api-gateway/v2/logs,API-Gateway
2018-03-12T18:19:15.000-0700,GA.GET,/api-gateway/v3/services/damage_types,API-Gateway
2018-03-12T18:19:15.000-0700,GA.GET,/api-gateway/v3/services/damage_types,API-Gateway
2018-03-12T18:19:15.000-0700,GA.POST,/api-gateway/v2/logs,API-Gateway
2018-03-12T18:19:15.000-0700,GA.GET,/api-gateway/v3/services/damage_locations,API-Gateway
2018-03-12T18:19:16.000-0700,GA.POST,/api-gateway/v2/logs,API-Gateway
2018-03-12T18:19:17.000-0700,GA.POST,/api-gateway/v2/logs,API-Gateway
2018-03-12T18:19:17.000-0700,GA.GET,/api-gateway/v3/services/geofences,API-Gateway
2018-03-12T18:19:17.000-0700,GA.POST,/api-gateway/v2/logs,API-Gateway
2018-03-12T18:19:17.000-0700,GA.GET,/api-gateway/v2/appreleases/,API-Gateway
2018-03-12T18:19:17.000-0700,GA.GET,/api-gateway/v2/appreleases/,API-Gateway
2018-03-12T18:19:17.000-0700,GA.POST,/api-gateway/v2/logs,API-Gateway
2018-03-12T18:19:17.000-0700,GA.POST,/api-gateway/v2/logs,API-Gateway
2018-03-12T18:19:17.000-0700,GA.GET,/api-gateway/v3/services/geofences,API-Gateway
2018-03-12T18:19:17.000-0700,GA.GET,/api-gateway/v3/services/service_regions/,API-Gateway
2018-03-12T18:19:17.000-0700,GA.POST,/api-gateway/v2/logs,API-Gateway
2018-03-12T18:19:17.000-0700,GA.POST,/api-gateway/v2/logs,API-Gateway
2018-03-12T18:19:17.000-0700,GA.POST,/api-gateway/v2/logs,API-Gateway
2018-03-12T18:19:17.000-0700,GA.GET,/api-gateway/v3/services/service_regions/,API-Gateway
2018-03-12T18:19:17.000-0700,GA.POST,/api-gateway/v2/logs,API-Gateway
2018-03-12T18:19:17.000-0700,GA.POST,/api-gateway/v2/logs,API-Gateway
2018-03-12T18:19:17.000-0700,GA.POST,/api-gateway/v2/logs,API-Gateway
2018-03-12T18:19:17.000-0700,GA.POST,/api-gateway/v2/logs,API-Gateway
2018-03-12T18:19:17.000-0700,GA.POST,/api-gateway/v2/logs,API-Gateway
2018-03-12T18:19:17.000-0700,GA.POST,/api-gateway/v2/logs,API-Gateway
2018-03-12T18:19:18.000-0700,GA.POST,/api-gateway/v2/logs,API-Gateway
2018-03-12T18:19:18.000-0700,GA.POST,/api-gateway/v2/logs,API-Gateway
2018-03-12T18:19:18.000-0700,GA.POST,/api-gateway/v2/logs,API-Gateway
2018-03-12T18:19:18.000-0700,GA.POST,/api-gateway/v2/logs,API-Gateway
2018-03-12T18:19:18.000-0700,GA.POST,/api-gateway/v2/logs,API-Gateway
2018-03-12T18:19:18.000-0700,GA.POST,/api-gateway/v2/logs,API-Gateway
2018-03-12T18:19:19.000-0700,GA.POST,/api-gateway/v2/logs,API-Gateway
2018-03-12T18:19:19.000-0700,GA.POST,/api-gateway/v2/logs,API-Gateway
2018-03-12T18:19:19.000-0700,GA.POST,/api-gateway/v2/logs,API-Gateway
2018-03-12T18:19:19.000-0700,GA.GET,/api-gateway/v3/vehicle_types/,API-Gateway
2018-03-12T18:19:19.000-0700,GA.GET,/api-gateway/v3/vehicle_types/,API-Gateway
2018-03-12T18:19:19.000-0700,GA.POST,/api-gateway/v2/logs,API-Gateway
2018-03-12T18:19:20.000-0700,GA.POST,/api-gateway/v2/logs,API-Gateway
2018-03-12T18:19:20.000-0700,GA.POST,/api-gateway/v2/logs,API-Gateway
2018-03-12T18:19:20.000-0700,GA.POST,/api-gateway/v2/logs,API-Gateway
2018-03-12T18:19:20.000-0700,GA.POST,/api-gateway/v2/logs,API-Gateway
2018-03-12T18:19:22.000-0700,GA.GET,/api-gateway/v3/vehicles/3012,API-Gateway
2018-03-12T18:19:22.000-0700,GA.GET,/api-gateway/v3/vehicles/3012,API-Gateway
2018-03-12T18:19:22.000-0700,GA.POST,/api-gateway/v2/logs,API-Gateway
2018-03-12T18:19:23.000-0700,GA.POST,/api-gateway/v2/logs,API-Gateway
2018-03-12T18:19:23.000-0700,GA.GET,/api-gateway/v3/vehicles/3012,API-Gateway
2018-03-12T18:19:23.000-0700,GA.POST,/api-gateway/v2/logs,API-Gateway
2018-03-12T18:19:23.000-0700,GA.POST,/api-gateway/v2/logs,API-Gateway
2018-03-12T18:19:23.000-0700,GA.POST,/api-gateway/v2/logs,API-Gateway
2018-03-12T18:19:23.000-0700,GA.GET,/api-gateway/v3/rentals/pricing_info/,API-Gateway
2018-03-12T18:19:23.000-0700,GA.GET,/api-gateway/v3/rentals/pricing_info/,API-Gateway
2018-03-12T18:19:23.000-0700,GA.POST,/api-gateway/v2/logs,API-Gateway
2018-03-12T18:19:23.000-0700,GA.POST,/api-gateway/v2/logs,API-Gateway
2018-03-12T18:19:23.000-0700,GA.GET,/api-gateway/v3/vehicles/3012,API-Gateway
2018-03-12T18:19:23.000-0700,GA.POST,/api-gateway/v2/logs,API-Gateway
2018-03-12T18:19:23.000-0700,GA.POST,/api-gateway/v2/logs,API-Gateway
2018-03-12T18:19:23.000-0700,GA.POST,/api-gateway/v2/logs,API-Gateway
2018-03-12T18:19:23.000-0700,GA.POST,/api-gateway/v2/logs,API-Gateway
2018-03-12T18:19:23.000-0700,GA.POST,/api-gateway/v2/logs,API-Gateway
2018-03-12T18:19:23.000-0700,GA.GET,/api-gateway/v3/vehicles/3012,API-Gateway
2018-03-12T18:19:23.000-0700,GA.POST,/api-gateway/v2/logs,API-Gateway
2018-03-12T18:19:23.000-0700,GA.GET,/api-gateway/v3/vehicles/3012,API-Gateway
2018-03-12T18:19:24.000-0700,GA.GET,/api-gateway/v3/vehicles/3012,API-Gateway
2018-03-12T18:19:24.000-0700,GA.POST,/api-gateway/v2/logs,API-Gateway
2018-03-12T18:19:24.000-0700,GA.POST,/api-gateway/v2/logs,API-Gateway
2018-03-12T18:19:24.000-0700,GA.POST,/api-gateway/v2/logs,API-Gateway
2018-03-12T18:19:24.000-0700,GA.GET,/api-gateway/v3/vehicles/3012,API-Gateway
2018-03-12T18:19:41.000-0700,GA.POST,/api-gateway/v2/logs,API-Gateway
2018-03-12T18:19:41.000-0700,GA.POST,/api-gateway/v2/logs,API-Gateway
2018-03-12T18:19:41.000-0700,GA.POST,/api-gateway/v2/logs,API-Gateway
2018-03-12T18:19:41.000-0700,GA.POST,/api-gateway/v2/logs,API-Gateway
2018-03-12T18:19:41.000-0700,GA.GET,/api-gateway/v3/vehicles/3012,API-Gateway
2018-03-12T18:19:41.000-0700,GA.POST,/api-gateway/v2/logs,API-Gateway
2018-03-12T18:19:41.000-0700,GA.GET,/api-gateway/v3/vehicles/3115,API-Gateway
2018-03-12T18:19:41.000-0700,GA.POST,/api-gateway/v2/logs,API-Gateway
2018-03-12T18:19:41.000-0700,GA.GET,/api-gateway/v3/vehicles/3115,API-Gateway
2018-03-12T18:19:41.000-0700,GA.GET,/api-gateway/v3/vehicles/3012,API-Gateway
2018-03-12T18:19:42.000-0700,GA.POST,/api-gateway/v2/logs,API-Gateway
2018-03-12T18:19:42.000-0700,GA.POST,/api-gateway/v2/logs,API-Gateway
2018-03-12T18:19:42.000-0700,GA.POST,/api-gateway/v2/logs,API-Gateway
2018-03-12T18:19:42.000-0700,GA.GET,/api-gateway/v3/vehicles/3115,API-Gateway
2018-03-12T18:19:42.000-0700,GA.POST,/api-gateway/v2/logs,API-Gateway
2018-03-12T18:19:42.000-0700,GA.GET,/api-gateway/v3/vehicles/3115,API-Gateway
2018-03-12T18:19:43.000-0700,GA.POST,/api-gateway/v2/logs,API-Gateway
2018-03-12T18:19:43.000-0700,GA.POST,/api-gateway/v2/logs,API-Gateway
2018-03-12T18:19:43.000-0700,GA.POST,/api-gateway/v2/logs,API-Gateway
2018-03-12T18:19:43.000-0700,GA.POST,/api-gateway/v2/logs,API-Gateway
2018-03-12T18:19:43.000-0700,GA.POST,/api-gateway/v2/logs,API-Gateway
2018-03-12T18:19:43.000-0700,GA.GET,/api-gateway/v3/vehicles/3003,API-Gateway
2018-03-12T18:19:43.000-0700,GA.POST,/api-gateway/v2/logs,API-Gateway
2018-03-12T18:19:43.000-0700,GA.GET,/api-gateway/v3/vehicles/3003,API-Gateway
2018-03-12T18:19:44.000-0700,GA.POST,/api-gateway/v2/logs,API-Gateway
2018-03-12T18:19:44.000-0700,GA.POST,/api-gateway/v2/logs,API-Gateway
2018-03-12T18:19:44.000-0700,GA.GET,/api-gateway/v3/vehicles/3003,API-Gateway
2018-03-12T18:19:44.000-0700,GA.GET,/api-gateway/v3/vehicles/3003,API-Gateway
2018-03-12T18:19:44.000-0700,GA.POST,/api-gateway/v2/logs,API-Gateway
2018-03-12T18:19:44.000-0700,GA.POST,/api-gateway/v2/logs,API-Gateway
2018-03-12T18:19:44.000-0700,GA.POST,/api-gateway/v2/logs,API-Gateway
2018-03-12T18:19:44.000-0700,GA.POST,/api-gateway/v2/logs,API-Gateway
2018-03-12T18:19:44.000-0700,GA.GET,/api-gateway/v3/vehicles/3095,API-Gateway
2018-03-12T18:19:44.000-0700,GA.GET,/api-gateway/v3/vehicles/3095,API-Gateway
2018-03-12T18:19:45.000-0700,GA.POST,/api-gateway/v2/logs,API-Gateway
2018-03-12T18:19:45.000-0700,GA.POST,/api-gateway/v2/logs,API-Gateway
2018-03-12T18:19:45.000-0700,GA.POST,/api-gateway/v2/logs,API-Gateway
2018-03-12T18:19:45.000-0700,GA.GET,/api-gateway/v3/vehicles/3095,API-Gateway
2018-03-12T18:19:45.000-0700,GA.POST,/api-gateway/v2/logs,API-Gateway
2018-03-12T18:19:46.000-0700,GA.GET,/api-gateway/v3/vehicles/3089,API-Gateway
2018-03-12T18:19:46.000-0700,GA.POST,/api-gateway/v2/logs,API-Gateway
2018-03-12T18:19:46.000-0700,GA.POST,/api-gateway/v2/logs,API-Gateway
2018-03-12T18:19:46.000-0700,GA.POST,/api-gateway/v2/logs,API-Gateway
2018-03-12T18:19:46.000-0700,GA.GET,/api-gateway/v3/vehicles/3095,API-Gateway
2018-03-12T18:19:46.000-0700,GA.POST,/api-gateway/v2/logs,API-Gateway
2018-03-12T18:19:46.000-0700,GA.POST,/api-gateway/v2/logs,API-Gateway
2018-03-12T18:19:46.000-0700,GA.POST,/api-gateway/v2/logs,API-Gateway
2018-03-12T18:19:46.000-0700,GA.GET,/api-gateway/v3/vehicles/3089,API-Gateway
2018-03-12T18:19:47.000-0700,GA.POST,/api-gateway/v2/logs,API-Gateway
2018-03-12T18:19:47.000-0700,GA.GET,/api-gateway/v3/vehicles/3089,API-Gateway
2018-03-12T18:19:47.000-0700,GA.POST,/api-gateway/v2/logs,API-Gateway
2018-03-12T18:19:47.000-0700,GA.GET,/api-gateway/v3/vehicles/3089,API-Gateway
2018-03-12T18:19:47.000-0700,GA.POST,/api-gateway/v2/logs,API-Gateway
2018-03-12T18:19:47.000-0700,GA.POST,/api-gateway/v2/logs,API-Gateway
2018-03-12T18:19:48.000-0700,GA.POST,/api-gateway/v2/logs,API-Gateway
2018-03-12T18:19:48.000-0700,GA.POST,/api-gateway/v2/logs,API-Gateway
2018-03-12T18:19:48.000-0700,GA.POST,/api-gateway/v2/logs,API-Gateway
2018-03-12T18:19:48.000-0700,GA.GET,/api-gateway/v3/vehicles/3106,API-Gateway
2018-03-12T18:19:48.000-0700,GA.POST,/api-gateway/v2/logs,API-Gateway
2018-03-12T18:19:48.000-0700,GA.POST,/api-gateway/v2/logs,API-Gateway
2018-03-12T18:19:48.000-0700,GA.POST,/api-gateway/v2/logs,API-Gateway
2018-03-12T18:19:48.000-0700,GA.GET,/api-gateway/v3/vehicles/3106,API-Gateway
2018-03-12T18:19:48.000-0700,GA.POST,/api-gateway/v2/logs,API-Gateway
2018-03-12T18:19:48.000-0700,GA.GET,/api-gateway/v3/vehicles/3106,API-Gateway
2018-03-12T18:19:48.000-0700,GA.POST,/api-gateway/v2/logs,API-Gateway
2018-03-12T18:19:48.000-0700,GA.GET,/api-gateway/v3/vehicles/3106,API-Gateway
2018-03-12T18:19:49.000-0700,GA.POST,/api-gateway/v2/logs,API-Gateway
2018-03-12T18:19:49.000-0700,GA.POST,/api-gateway/v2/logs,API-Gateway
2018-03-12T18:19:49.000-0700,GA.GET,/api-gateway/v3/vehicles/3106,API-Gateway
2018-03-12T18:19:49.000-0700,GA.POST,/api-gateway/v2/logs,API-Gateway
2018-03-12T18:19:49.000-0700,GA.GET,/api-gateway/v3/vehicles/3106,API-Gateway
2018-03-12T18:19:49.000-0700,GA.POST,/api-gateway/v2/logs,API-Gateway
2018-03-12T18:19:49.000-0700,GA.GET,/api-gateway/v3/vehicles/3138,API-Gateway
2018-03-12T18:19:49.000-0700,GA.POST,/api-gateway/v2/logs,API-Gateway
2018-03-12T18:19:49.000-0700,GA.POST,/api-gateway/v2/logs,API-Gateway
2018-03-12T18:19:49.000-0700,GA.GET,/api-gateway/v3/vehicles/3138,API-Gateway
2018-03-12T18:19:50.000-0700,GA.GET,/api-gateway/v3/vehicles/3138,API-Gateway
2018-03-12T18:19:50.000-0700,GA.POST,/api-gateway/v2/logs,API-Gateway
2018-03-12T18:19:50.000-0700,GA.POST,/api-gateway/v2/logs,API-Gateway
